copter
ITHAKICOPTER 25-11-2020 21:43:30 LMOTOR=160 RMOTOR=160 ALTITUDE=074 TEMPERATURE=+23.72 PRESSURE=1018.27 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:31 LMOTOR=160 RMOTOR=160 ALTITUDE=074 TEMPERATURE=+23.72 PRESSURE=1018.27 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:32 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.72 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:33 LMOTOR=161 RMOTOR=161 ALTITUDE=074 TEMPERATURE=+23.72 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:34 LMOTOR=163 RMOTOR=163 ALTITUDE=075 TEMPERATURE=+23.72 PRESSURE=1018.28 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:35 LMOTOR=163 RMOTOR=163 ALTITUDE=078 TEMPERATURE=+23.72 PRESSURE=1018.28 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:36 LMOTOR=163 RMOTOR=163 ALTITUDE=080 TEMPERATURE=+23.71 PRESSURE=1018.33 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:37 LMOTOR=163 RMOTOR=163 ALTITUDE=082 TEMPERATURE=+23.71 PRESSURE=1018.33 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:38 LMOTOR=163 RMOTOR=163 ALTITUDE=084 TEMPERATURE=+23.72 PRESSURE=1018.29 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:39 LMOTOR=163 RMOTOR=163 ALTITUDE=085 TEMPERATURE=+23.72 PRESSURE=1018.29 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:40 LMOTOR=163 RMOTOR=163 ALTITUDE=084 TEMPERATURE=+23.72 PRESSURE=1018.31 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:41 LMOTOR=163 RMOTOR=163 ALTITUDE=084 TEMPERATURE=+23.72 PRESSURE=1018.31 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:42 LMOTOR=163 RMOTOR=163 ALTITUDE=084 TEMPERATURE=+23.71 PRESSURE=1018.28 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:43 LMOTOR=163 RMOTOR=163 ALTITUDE=085 TEMPERATURE=+23.71 PRESSURE=1018.28 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:44 LMOTOR=163 RMOTOR=163 ALTITUDE=086 TEMPERATURE=+23.69 PRESSURE=1018.19 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:45 LMOTOR=163 RMOTOR=163 ALTITUDE=086 TEMPERATURE=+23.69 PRESSURE=1018.19 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:46 LMOTOR=163 RMOTOR=163 ALTITUDE=085 TEMPERATURE=+23.72 PRESSURE=1018.26 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:47 LMOTOR=163 RMOTOR=163 ALTITUDE=085 TEMPERATURE=+23.72 PRESSURE=1018.26 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:48 LMOTOR=163 RMOTOR=163 ALTITUDE=086 TEMPERATURE=+23.70 PRESSURE=1018.20 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:49 LMOTOR=163 RMOTOR=163 ALTITUDE=087 TEMPERATURE=+23.70 PRESSURE=1018.20 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:50 LMOTOR=163 RMOTOR=163 ALTITUDE=088 TEMPERATURE=+23.72 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:51 LMOTOR=163 RMOTOR=163 ALTITUDE=088 TEMPERATURE=+23.72 PRESSURE=1018.23 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:52 LMOTOR=163 RMOTOR=163 ALTITUDE=088 TEMPERATURE=+23.70 PRESSURE=1018.21 TELEMETRY
