samples
-3672
-1352
-888
-888
-424
-1816
968
968
1432
968
1432
3752
504
-424
-424
504
-424
-424
-424
-3208
-1352
-888
-1352
504
-424
-424
-424
-888
-424
504
1896
1896
1432
1432
504
504
2824
3752
2824
968
40
-424
-3672
-6456
-2280
504
1432
1432
1432
2824
-888
-2280
1896
3752
2824
968
504
1432
897
6541
-3317
-3317
-3317
-31
-31
-31
3255
3255
3255
-31
-31
-31
-31
-31
3255
6541
3255
-31
3255
3255
3255
-31
-31
-31
-3317
-3317
-6603
-3317
-3317
-31
-31
-31
-31
-31
-3317
-3317
-3317
-6603
-3317
-31
-3317
-31
-31
-31
3255
-31
3255
-31
6541
6541
13113
-6603
-13175
-6603
-19747
9827
6541
6541
6541
-6603
-31
-3317
-13175
-31
-19747
3255
9827
16399
16399
-19747
6541
3255
3255
-13175
-26319
-13175
-19747
6541
3255
-31
9827
6541
13113
6541
6541
-3317
3255
9827
-3317
-6603
3255
9827
6541
-3317
-31
-31
-3317
-31
-3317
-31
6541
6541
6541
-3317
-3317
-3317
-6603
-6603
3255
9827
6541
-31
-3317
-31
-9889
6541
-9889
-29605
19685
39401
-3317
-32891
-13175
16399
22971
3255
9827
-9889
-13175
-3317
-13175
9827
-6603
-3317
6541
-13175
13113
9827
-3317
-31
-19747
-19747
6541
29543
9827
-13175
-9889
13113
-3317
-3317
-23033
-13175
6541
29543
13113
-29605
3255
19685
-6603
-23033
-6603
16399
19685
9827
3255
-9889
-23033
-9889
3255
22971
9827
-6603
-3317
9827
9827
-9889
-6603
-19747
-16461
9827
3255
13113
13113
-16461
-31
-3317
6541
13113
3255
-3317
-13175
-6603
-9889
-13175
-31
-6603
-6603
16399
-3317
-16461
26257
19685
6541
-16461
-31
26257
-9889
-23033
-19747
6541
19685
32829
3255
-19747
3255
-31
13113
16399
-31
-16461
6541
9827
9827
-31
-19747
-32891
-3317
42687
13113
-3317
-13175
-19747
-3317
13113
6541
-9889
13113
16399
-9889
-23033
-13175
9827
13113
3255
-9889
-6603
-6603
3255
-3317
-16461
-6603
9827
-6603
-3317
796
5582
8368
-27850
-2776
22298
8368
2796
10
-2776
-8348
10
5582
8368
13940
11154
-16706
-27850
-8348
2796
30656
30656
10
-22278
-22278
-19492
11154
30656
8368
-30636
-5562
22298
-2776
10
8368
-2776
11154
11154
-13920
-13920
-2776
5582
10
-19492
11154
39014
-2776
-33422
-16706
5582
5582
13940
5582
-2776
5582
-8348
-11134
-5562
-13920
-5562
11154
19512
2796
-11134
-2776
2796
16726
13940
10
-2776
-5562
5582
10
-11134
5582
11154
8368
10
-13920
-13920
5582
19512
8368
-8348
-2776
10
2796
-13920
-11134
11154
-13920
-8348
8368
8368
2796
-16706
-8348
2796
11154
11154
-8348
-19492
-5562
13940
11154
-2776
5582
11154
10
-5562
-5562
-5562
10
-2776
10
5582
-5562
-11134
-2776
-2776
-8348
-5562
8368
5582
5582
2796
-11134
10
5582
2796
13940
13940
10
-8348
-5562
-5562
-2776
2796
10
11154
2796
-16706
-2776
11154
5582
-11134
5582
19512
-5562
-5562
-8348
-11134
-5562
8368
8368
8368
2796
-16706
-11134
-2776
5582
11154
5582
-5562
-5562
-5562
10
10
10
10
-19492
-11134
-5562
8368
2796
-13920
-2776
10
2796
2796
5582
5582
2796
-5562
8368
13940
16726
8368
-2776
-13920
2796
19512
10
-5562
-8348
-2776
13940
16726
8368
-5562
-11134
-11134
5582
5582
8368
5582
-5562
-5562
2796
2796
10
5582
-11134
-8348
-2776
-2776
2796
5582
10
10
11154
-2776
8368
2796
-8348
10
-8348
-5562
2796
8368
-2776
-8348
-8348
10
2796
-8348
-11134
-11134
2796
16726
13940
10
-2776
-11134
2796
2796
2796
8368
-2776
-2776
-2776
10
2796
2796
2796
2796
2515
-7453
5007
7499
1269
-2469
-3715
-3715
5007
11237
1269
-9945
-12437
-9945
-3715
1269
2515
-4961
1269
8745
23
-3715
1269
1269
5007
3761
6253
12483
3761
-3715
-2469
-6207
3761
6253
5007
3761
-3715
-9945
-3715
1269
23
5007
1269
-2469
-4961
-7453
2515
11237
2515
-8699
-3715
3761
-2469
-7453
-1223
3761
2515
2515
-1223
23
23
23
1269
-3715
-7453
-7453
-2469
7499
5007
1269
-6207
-12437
-4961
-3715
5007
5007
2515
3761
-7453
-14929
-6207
23
5007
13729
6253
2515
-2469
-3715
-1223
1269
6253
5007
5007
2515
5007
-1223
-1223
-7453
2515
11237
5007
3761
-9945
-11191
-1223
6253
9991
5007
23
-7453
-7453
-7453
-4961
23
23
1269
1269
1269
-1223
-1223
-4961
-4961
-3715
-6207
3761
7499
-1223
-6207
-7453
-9945
23
7499
5007
2515
1269
3761
-2469
-4961
2515
5007
7499
3761
3761
5007
-6207
-4961
-3715
-1223
3761
8745
3761
7499
5007
-6207
6253
6253
1269
3761
-3715
-1223
-2469
-4961
3761
2515
2515
23
-4961
-3715
-6207
-2469
23
3761
5007
6253
3761
1269
1269
-3715
3761
2515
1269
1269
-6207
-3715
-8699
-3715
-6207
-9945
-1223
-1223
-1223
-1223
-1223
1269
-3715
-8699
1269
6253
7499
3761
3761
2515
1269
1269
-1223
1269
-2469
-1223
-1223
-1223
23
-8699
3761
6253
2515
2515
1269
3761
-1223
-6207
6253
11237
8745
2515
-3715
-2469
-3715
-2469
5007
9991
3761
-1223
23
23
-3715
-3715
-1223
2515
2515
-1223
2515
3761
-4961
-14929
-3715
2515
6253
7499
23
-2469
-6207
-2469
-3715
2515
8745
5007
12097
12783
-2375
-7039
-2375
1123
1123
-4707
-1209
6953
-2375
-3541
1123
-43
6953
4621
1123
2289
-7039
-9371
-3541
-1209
8119
8119
4621
1123
-3541
-5873
-4707
-5873
4621
11617
8119
-43
-3541
-5873
-5873
-7039
4621
11617
2289
-1209
-5873
-7039
-5873
-4707
-2375
-5873
1123
4621
-2375
-3541
-2375
-3541
1123
3455
-43
-43
2289
3455
2289
-3541
2289
10451
3455
-2375
-43
-2375
-2375
-3541
4621
10451
4621
-1209
-3541
-43
-3541
-2375
2289
-43
1123
2289
-4707
-2375
-7039
-14035
-2375
6953
2289
4621
-1209
-3541
-1209
-2375
-1209
1123
-2375
1123
-3541
-3541
-1209
-5873
-2375
-4707
-4707
-43
-2375
-1209
-1209
-43
3455
5787
2289
1123
-43
2289
2289
3455
4621
9285
4621
-43
1123
-1209
1123
2289
-2375
-4707
-3541
4621
-43
-1209
-4707
-11703
-1209
8119
3455
-43
2289
2289
-1209
-43
-1209
6953
4621
-43
4621
4621
-7039
-14035
-8205
6953
3455
-1209
1123
-2375
-4707
-2375
4621
3455
-1209
-10537
-9371
3455
2289
2289
6953
4621
3455
-4707
-3541
-3541
-8205
-4707
-1209
3455
6953
1123
3455
3455
-4707
-9371
-43
5787
2289
-3541
-43
8119
2289
-1209
5787
5787
5787
-43
-2375
-1209
-8205
-7039
-3541
2289
3455
-2375
2289
2289
1123
3455
-43
-43
2289
9285
1123
-1209
-1209
-3541
-43
-43
-1209
2289
-5873
-12869
-4707
-43
1123
1123
4621
3455
2289
-43
-4707
-2375
1123
4621
9285
10451
2289
-1209
-1209
-1209
3455
-2375
4621
6953
-3541
-9371
-10537
1123
-3541
-4707
6953
4621
-2375
-11703
-10537
-2375
-1209
4621
4751
9691
1207
-2429
-1217
-4853
-1217
-5
2419
8479
4843
-5
-3641
-4853
-4853
1207
2419
2419
2419
-1217
-6065
-14549
-8489
-7277
-5
9691
4843
-5
-1217
-2429
-3641
-2429
3631
8479
2419
1207
-5
2419
1207
-3641
-1217
3631
-2429
1207
-1217
-6065
-3641
-1217
1207
3631
8479
4843
-4853
-12125
-7277
-5
3631
7267
2419
2419
-1217
-4853
2419
2419
4843
-5
1207
2419
-5
-2429
-9701
-9701
-2429
3631
4843
-2429
-6065
-2429
-4853
-8489
2419
7267
4843
1207
1207
1207
-6065
-9701
-2429
7267
4843
6055
2419
2419
-1217
-3641
4843
4843
6055
2419
-6065
-1217
-2429
-5
4843
3631
2419
3631
-5
-1217
-3641
-12125
-5
6055
7267
7267
2419
-5
-3641
-2429
4843
2419
7267
4843
1207
1207
-1217
-5
-2429
-2429
1207
4843
1207
-2429
-9701
-13337
-10913
-10913
1207
6055
4843
-5
3631
2419
1207
-7277
-2429
4843
-1217
-2429
3631
7267
6055
-5
2419
4843
-1217
-1217
-4853
-6065
-1217
-2429
4843
7267
1207
-5
2419
3631
-3641
-14549
-5
14539
6055
-2429
2419
3631
-5
-6065
-5
8479
-5
-5
-2429
-5
3631
-1217
3631
-1217
1207
2419
1207
-1217
-9701
-8489
-3641
3631
4843
-2429
-5
1207
-2429
-5
-5
6055
6055
2419
9691
8479
4843
-6065
-2429
4843
-5
-5
2419
-5
-7277
-12125
-1217
8479
6055
-1217
-3641
-4853
-9701
-12125
-6065
2419
3631
3631
6055
7267
3631
-7277
-3641
-1217
-1217
4843
-1217
-5
-2429
-5
4843
6055
4843
-2429
-2429
-1217
-3641
-2429
-4853
-6065
-2429
-1217
1207
1207
-2019
-9145
-3037
3071
-1001
-1001
1035
2053
-1001
-3037
3071
1035
6125
5107
-1001
17
2053
5107
2053
-8127
17
6125
4089
3071
-4055
-12199
-12199
-4055
-4055
2053
4089
2053
2053
17
-2019
-5073
17
4089
3071
5107
4089
3071
5107
1035
1035
4089
-5073
-9145
-9145
-3037
-4055
-3037
-3037
-7109
-2019
2053
17
-1001
-1001
-5073
17
3071
17
2053
4089
8161
6125
5107
5107
4089
4089
1035
-4055
-9145
-5073
4089
1035
-4055
2053
2053
17
4089
-3037
-5073
-2019
17
17
17
1035
2053
3071
5107
5107
4089
4089
-3037
-1001
2053
-2019
17
2053
1035
2053
3071
2053
1035
-4055
-9145
-4055
4089
-1001
-6091
-6091
-7109
-4055
1035
3071
5107
2053
-2019
-5073
-2019
-6091
-6091
1035
5107
7143
6125
6125
17
17
-2019
-1001
3071
-1001
-9145
-3037
2053
-3037
17
2053
2053
1035
-1001
17
2053
3071
17
17
3071
1035
3071
5107
2053
-1001
-3037
-1001
4089
2053
17
-2019
3071
17
-2019
3071
3071
17
-3037
-6091
-4055
-3037
-8127
1035
5107
2053
3071
-3037
-4055
-5073
1035
6125
5107
7143
7143
1035
2053
17
-3037
1035
5107
-2019
-3037
-4055
-3037
2053
1035
17
1035
-5073
-5073
-9145
-10163
-5073
2053
6125
1035
4089
4089
-2019
-2019
3071
6125
6125
1035
-1001
1035
-3037
1035
-3037
-8127
17
4089
-1001
-6091
-9145
-3037
-3037
-6091
1035
-1001
-2019
1035
-1001
1035
2053
17
1035
1035
3071
8161
5107
1035
-1001
17
2053
2053
1035
-1001
-7109
-2019
-1001
-4055
1035
-7109
3071
12233
8533
11619
5779
-2397
4611
2275
5779
8115
2275
-2397
-10573
-12909
-5901
1107
5779
5779
4611
3443
-1229
-4733
-8237
-3565
-2397
-2397
4611
-61
-3565
-4733
-8237
-4733
1107
3443
4611
1107
2275
5779
-61
-5901
1107
3443
6947
8115
5779
4611
-7069
-8237
-1229
9283
12787
2275
-3565
-10573
-10573
-3565
6947
9283
4611
-61
-7069
-4733
-8237
-12909
3443
12787
9283
4611
1107
2275
-3565
-5901
3443
9283
8115
1107
-1229
-1229
-5901
-1229
4611
4611
4611
-3565
-2397
3443
-5901
-8237
-3565
-61
1107
-3565
-2397
1107
-3565
-61
-61
-3565
3443
1107
-2397
-5901
-2397
2275
1107
-61
5779
8115
4611
-61
-9405
-16413
-7069
1107
5779
6947
3443
-61
-61
-3565
1107
-1229
5779
10451
3443
1107
-3565
-2397
-61
1107
3443
9283
2275
2275
1107
-1229
-61
2275
-2397
-2397
-2397
-3565
1107
-3565
-4733
-10573
-8237
4611
-1229
-61
5779
2275
3443
1107
1107
3443
5779
3443
2275
-1229
-3565
-1229
-2397
3443
2275
1107
1107
-1229
-7069
-11741
-1229
9283
8115
5779
2275
-3565
-10573
-12909
-7069
3443
4611
5779
1107
-3565
-61
-61
3443
-61
5779
5779
1107
-4733
-7069
-7069
-5901
5779
4611
6947
5779
-4733
-1229
-1229
-5901
-8237
-3565
2275
-4733
-7069
-2397
-2397
3443
3443
-2397
-1229
-3565
1107
-61
3443
5779
4611
6947
1107
1107
-61
-5901
-5901
-4733
-1229
-1229
1107
1107
4611
1107
-3565
-61
-1229
4611
1107
3443
5779
-9405
-8237
-2397
5779
5779
-4733
-2397
3443
-3565
-2397
3443
5779
1107
-3565
-11741
-7069
-5901
-5901
143
-9633
-1025
-2101
-7481
-6405
-7481
51
4355
2203
3279
51
-2101
-1025
51
1127
8659
15115
7583
2203
1127
1127
-1025
-2101
1127
6507
3279
-7481
-1025
2203
-3177
51
2203
-2101
2203
3279
-1025
-3177
51
2203
4355
5431
4355
5431
1127
1127
-4253
-10709
-5329
51
5431
5431
-1025
-8557
-6405
2203
51
-1025
1127
2203
-1025
-3177
-5329
-4253
1127
3279
5431
5431
51
-1025
-4253
-7481
-4253
51
51
-1025
1127
5431
-2101
-6405
-3177
-3177
1127
6507
4355
51
51
-4253
1127
6507
7583
5431
5431
2203
-6405
-8557
-5329
-3177
5431
3279
51
51
-1025
51
2203
51
4355
6507
5431
5431
2203
1127
-3177
-4253
-3177
6507
-3177
-2101
51
-3177
-1025
-8557
-4253
2203
2203
4355
3279
2203
-2101
-7481
4355
6507
10811
10811
3279
-1025
-1025
-5329
51
4355
-3177
-3177
-7481
-4253
-1025
-6405
1127
2203
1127
3279
-2101
-4253
-6405
-5329
1127
5431
4355
2203
-2101
-3177
-5329
-1025
2203
7583
6507
-1025
2203
51
1127
-3177
2203
4355
-1025
2203
-6405
-3177
-9633
-12861
51
3279
4355
2203
-1025
-2101
-4253
-5329
51
6507
8659
6507
3279
51
-6405
-11785
-5329
3279
4355
7583
-1025
-5329
-6405
-6405
4355
4355
7583
7583
-3177
-4253
-5329
-1025
6507
7583
6507
2203
-1025
-2101
-3177
51
-3177
-3177
51
2203
51
-5329
-5329
-4253
-1025
-2101
1127
2203
-2101
51
-7481
-10709
-1025
7583
7583
51
-3177
-4253
-8557
-2101
-1025
1127
3279
3279
4355
6507
3279
1127
-2101
-1025
51
1127
4355
4355
-613
-11585
1967
6807
7775
5839
999
31
-2873
-1905
-937
-937
1967
999
-1905
-2873
-2873
31
-1905
-6745
3903
9711
4871
31
-1905
999
-2873
-3841
4871
7775
3903
-1905
-6745
-3841
-6745
-10617
1967
4871
31
-3841
-7713
-2873
-2873
1967
4871
2935
2935
31
-2873
-937
-1905
-2873
1967
6807
2935
-1905
-937
-4809
-4809
-2873
-2873
999
4871
7775
1967
-2873
-5777
-4809
2935
8743
10679
7775
-1905
-7713
-7713
-937
4871
7775
4871
-937
-2873
-1905
-3841
-8681
31
8743
4871
4871
1967
-2873
-1905
31
-937
-5777
31
5839
-5777
-7713
-6745
-937
4871
6807
6807
31
-937
-2873
999
8743
1967
1967
2935
999
999
-2873
-5777
-1905
-5777
-8681
999
8743
1967
-1905
-1905
-1905
2935
2935
4871
-1905
2935
1967
-5777
-10617
-7713
999
4871
7775
2935
-2873
-937
-937
31
-2873
-5777
999
-937
2935
3903
31
1967
-937
-3841
-7713
-6745
999
31
999
-937
-2873
999
4871
999
-3841
-937
31
-2873
-5777
-937
7775
2935
999
999
-937
1967
999
-3841
31
-937
5839
2935
-937
31
-2873
1967
-1905
999
2935
-1905
31
-3841
-4809
1967
3903
1967
1967
-1905
-3841
-937
-5777
31
5839
999
2935
999
-1905
31
-6745
-6745
-3841
-3841
999
999
-937
-5777
-7713
-1905
1967
4871
7775
31
-1905
4871
3903
11647
10679
2935
-937
-4809
-2873
-1905
-2873
-937
-937
-1905
2935
-937
31
999
3903
5839
1967
2935
-937
-3841
-937
-1905
1967
2935
999
3903
4871
2935
1967
-1905
-5777
-937
2935
9012
14230
4010
4010
-4166
944
2988
-1100
944
-1100
-5188
944
-4166
-4166
-1100
-3144
1966
944
-5188
-4166
-11320
-10298
-1100
6054
6054
-2122
944
-78
-4166
-2122
944
4010
7076
4010
-1100
-5188
-3144
-78
7076
7076
4010
2988
-1100
-78
-78
-78
1966
2988
4010
-1100
1966
2988
-78
2988
-2122
-8254
944
6054
944
1966
944
944
-78
-2122
-2122
-78
-1100
-6210
-2122
-2122
-4166
-5188
-2122
-78
5032
6054
2988
944
-5188
-5188
2988
10142
10142
5032
-78
-4166
-1100
-78
4010
6054
2988
1966
-3144
-9276
-6210
944
4010
6054
5032
-2122
-6210
-9276
-11320
-8254
944
10142
4010
-3144
-4166
-1100
-2122
-1100
944
2988
4010
4010
-4166
-8254
-6210
-4166
4010
10142
2988
-78
-5188
-11320
-4166
-4166
1966
2988
2988
1966
-78
-4166
-4166
-2122
944
8098
4010
1966
4010
944
2988
-2122
-78
944
4010
7076
944
1966
-10298
-15408
-1100
2988
9120
9120
-1100
-6210
-5188
-2122
-78
2988
5032
2988
-1100
-2122
-4166
-4166
-1100
-4166
-78
2988
-2122
-3144
-4166
-2122
-1100
944
-1100
-1100
-5188
-3144
-4166
-4166
7076
7076
4010
-1100
-5188
-2122
-3144
-1100
-1100
1966
-78
944
4010
8098
5032
-1100
944
-4166
-78
5032
-78
944
1966
5032
944
-7232
1966
6054
2988
4010
-2122
-9276
-2122
944
-1100
-2122
944
2988
2988
-78
944
4010
1966
2988
1966
-78
-78
-1100
4010
4010
4010
2988
1966
1966
-6210
-12342
-8254
-2122
2988
5032
-78
-4166
-5188
-7232
-4166
-4166
-3144
6054
1966
944
-2122
-10298
-5118
4897
4897
4897
-8
-8
-9818
-4913
-4913
-8
-8
-8
-8
-8
-8
4897
4897
4897
4897
4897
-8
-4913
-8
-8
-8
4897
-8
-8
-4913
-8
-4913
-8
-8
-8
4897
4897
-8
-4913
-9818
-8
-9818
-4913
-8
-8
4897
4897
-8
-4913
-4913
-4913
-8
9802
-8
-4913
-8
-8
4897
4897
-8
-8
-8
4897
-8
-8
-8
4897
-8
-8
19612
-4913
4897
-8
-24533
-24533
-4913
4897
-9818
-19628
-19628
24517
-14723
-4913
24517
9802
29422
-24533
-4913
34327
-29438
-39248
4897
49042
9802
-44153
-19628
34327
-8
-24533
9802
19612
-4913
-9818
-9818
-4913
9802
9802
9802
-4913
-8
-4913
-8
9802
9802
9802
29422
-4913
-8
-4913
-29438
4897
-4913
4897
24517
14707
9802
-14723
-4913
9802
9802
-8
-9818
-4913
9802
-14723
-4913
9802
-39248
-14723
14707
19612
4897
-19628
4897
24517
-8
-34343
-34343
34327
4897
-4913
34327
4897
-8
-29438
-34343
14707
-4913
-9818
-9818
-9818
-8
4897
9802
-9818
-14723
-4913
9802
29422
-4913
-34343
-19628
14707
14707
14707
24517
9802
-4913
-14723
-29438
-8
-4913
-14723
9802
29422
14707
-14723
4897
-4913
-14723
4897
-4913
-9818
-4913
-8
-19628
-14723
19612
29422
4897
-14723
-8
-8
9802
-8
-14723
-4913
-8
29422
-8
-34343
9802
19612
9802
14707
19612
4897
4897
-14723
-9818
-4913
19612
29422
-4913
-24533
-8
19612
9802
-4913
-24533
-29438
4897
39232
14707
-19628
-24533
-24533
-8
49042
9802
-44153
14707
34327
-8
-53963
-4913
44137
-8
-19628
-9818
-4913
-9818
-9818
-8
29422
4897
-19628
-6461
-9739
13165
-3195
16437
22981
-3195
-19555
3349
13165
6621
13165
-6467
-13011
6621
3349
6621
3349
-3195
77
-19555
-22827
3349
19709
6621
-9739
-19555
-6467
16437
22981
-3195
-22827
-9739
3349
9893
16437
3349
-6467
9893
3349
-3195
-3195
-6467
-6467
-13011
77
9893
16437
6621
-16283
-3195
-6467
9893
77
-19555
-3195
-9739
77
-3195
-3195
9893
77
3349
3349
-6467
9893
-3195
-26099
3349
42613
6621
-39187
-9739
26253
77
-19555
-6467
9893
-6467
-3195
-3195
77
9893
9893
13165
-6467
6621
6621
-6467
77
-6467
-3195
9893
6621
77
-3195
3349
6621
3349
-6467
-13011
77
3349
9893
6621
-6467
77
3349
77
-3195
3349
77
77
77
-3195
9893
77
-6467
77
-16283
3349
22981
77
-6467
-16283
-26099
6621
39341
3349
-22827
-16283
-6467
3349
6621
-3195
77
77
-16283
3349
3349
-3195
-6467
-3195
-3195
3349
3349
-3195
3349
-3195
77
16437
16437
6621
-6467
-6467
77
-6467
9893
-3195
-13011
77
6621
6621
13165
-3195
-22827
-19555
-6467
6621
13165
6621
-16283
-9739
-3195
-6467
3349
9893
6621
3349
-6467
77
16437
3349
-22827
3349
26253
6621
-13011
-9739
77
77
